474
1    MULT    CORR
2    MULT    CORR
3    MULT    CORR
4    MULT    CORR
5    MULT    CORR
6    MULT    CORR
7    MULT    CORR
8    MULT    CORR
9    MULT    CORR
10    MULT    CORR
11    MULT    CORR
12    MULT    CORR
13    MULT    CORR
14    MULT    CORR
15    MULT    CORR
16    MULT    CORR
17    MULT    CORR
18    MULT    CORR
19    MULT    CORR
20    MULT    CORR
21    MULT    CORR
22    MULT    CORR
23    MULT    CORR
24    MULT    CORR
25    MULT    CORR
26    MULT    CORR
27    MULT    CORR
28    MULT    CORR
29    MULT    CORR
30    MULT    CORR
31    MULT    CORR
32    MULT    CORR
33    MULT    CORR
34    MULT    CORR
35    MULT    CORR
36    MULT    CORR
37    MULT    CORR
38    MULT    CORR
39    MULT    CORR
40    MULT    CORR
41    MULT    CORR
42    MULT    CORR
43    MULT    CORR
44    MULT    CORR
45    MULT    CORR
46    MULT    CORR
47    MULT    CORR
48    MULT    CORR
49    MULT    CORR
50    MULT    CORR
51    MULT    CORR
52    MULT    CORR
53    MULT    CORR
54    MULT    CORR
55    MULT    CORR
56    MULT    CORR
57    MULT    CORR
58    MULT    CORR
59    MULT    CORR
60    MULT    CORR
61    MULT    CORR
62    MULT    CORR
63    MULT    CORR
64    MULT    CORR
65    MULT    CORR
66    MULT    CORR
67    MULT    CORR
68    MULT    CORR
69    MULT    CORR
70    MULT    CORR
71    MULT    CORR
72    MULT    CORR
73    MULT    CORR
74    MULT    CORR
75    MULT    CORR
76    MULT    CORR
77    MULT    CORR
78    MULT    CORR
79    MULT    CORR
80    MULT    CORR
81    MULT    CORR
82    MULT    CORR
83    MULT    CORR
84    MULT    CORR
85    MULT    CORR
86    MULT    CORR
87    MULT    CORR
88    MULT    CORR
89    MULT    CORR
90    MULT    CORR
91    MULT    CORR
92    MULT    CORR
93    MULT    CORR
94    MULT    CORR
95    MULT    CORR
96    MULT    CORR
97    MULT    CORR
98    MULT    CORR
99    MULT    CORR
100    MULT    CORR
101    MULT    CORR
102    MULT    CORR
103    MULT    CORR
104    MULT    CORR
105    MULT    CORR
106    MULT    CORR
107    MULT    CORR
108    MULT    CORR
109    MULT    CORR
110    MULT    CORR
111    MULT    CORR
112    MULT    CORR
113    MULT    CORR
114    MULT    CORR
115    MULT    CORR
116    MULT    CORR
117    MULT    CORR
118    MULT    CORR
119    MULT    CORR
120    MULT    CORR
121    MULT    CORR
122    MULT    CORR
123    MULT    CORR
124    MULT    CORR
125    MULT    CORR
126    MULT    CORR
127    MULT    CORR
128    MULT    CORR
129    MULT    CORR
130    MULT    CORR
131    MULT    CORR
132    MULT    CORR
133    MULT    ATLASLUMI11
134    MULT    CORR
135    MULT    SKIP
136    MULT    SKIP
137    MULT    SKIP
138    MULT    SKIP
139    MULT    SKIP
140    MULT    SKIP
141    MULT    SKIP
142    MULT    SKIP
143    MULT    SKIP
144    MULT    SKIP
145    MULT    SKIP
146    MULT    SKIP
147    MULT    SKIP
148    MULT    SKIP
149    MULT    SKIP
150    MULT    SKIP
151    MULT    SKIP
152    MULT    SKIP
153    MULT    SKIP
154    MULT    SKIP
155    MULT    SKIP
156    MULT    SKIP
157    MULT    SKIP
158    MULT    SKIP
159    MULT    SKIP
160    MULT    SKIP
161    MULT    SKIP
162    MULT    SKIP
163    MULT    SKIP
164    MULT    SKIP
165    MULT    SKIP
166    MULT    SKIP
167    MULT    SKIP
168    MULT    SKIP
169    MULT    SKIP
170    MULT    SKIP
171    MULT    SKIP
172    MULT    SKIP
173    MULT    SKIP
174    MULT    SKIP
175    MULT    SKIP
176    MULT    SKIP
177    MULT    SKIP
178    MULT    SKIP
179    MULT    SKIP
180    MULT    SKIP
181    MULT    SKIP
182    MULT    SKIP
183    MULT    SKIP
184    MULT    SKIP
185    MULT    SKIP
186    MULT    SKIP
187    MULT    SKIP
188    MULT    SKIP
189    MULT    SKIP
190    MULT    SKIP
191    MULT    SKIP
192    MULT    SKIP
193    MULT    SKIP
194    MULT    SKIP
195    MULT    SKIP
196    MULT    SKIP
197    MULT    SKIP
198    MULT    SKIP
199    MULT    SKIP
200    MULT    SKIP
201    MULT    SKIP
202    MULT    SKIP
203    MULT    SKIP
204    MULT    SKIP
205    MULT    SKIP
206    MULT    SKIP
207    MULT    SKIP
208    MULT    SKIP
209    MULT    SKIP
210    MULT    SKIP
211    MULT    SKIP
212    MULT    SKIP
213    MULT    SKIP
214    MULT    SKIP
215    MULT    SKIP
216    MULT    SKIP
217    MULT    SKIP
218    MULT    SKIP
219    MULT    SKIP
220    MULT    SKIP
221    MULT    SKIP
222    MULT    SKIP
223    MULT    SKIP
224    MULT    SKIP
225    MULT    SKIP
226    MULT    SKIP
227    MULT    SKIP
228    MULT    SKIP
229    MULT    SKIP
230    MULT    SKIP
231    MULT    SKIP
232    MULT    SKIP
233    MULT    SKIP
234    MULT    SKIP
235    MULT    SKIP
236    MULT    SKIP
237    MULT    SKIP
238    MULT    SKIP
239    MULT    SKIP
240    MULT    SKIP
241    MULT    SKIP
242    MULT    SKIP
243    MULT    SKIP
244    MULT    SKIP
245    MULT    SKIP
246    MULT    SKIP
247    MULT    SKIP
248    MULT    SKIP
249    MULT    SKIP
250    MULT    SKIP
251    MULT    SKIP
252    MULT    SKIP
253    MULT    SKIP
254    MULT    SKIP
255    MULT    SKIP
256    MULT    SKIP
257    MULT    SKIP
258    MULT    SKIP
259    MULT    SKIP
260    MULT    SKIP
261    MULT    SKIP
262    MULT    SKIP
263    MULT    SKIP
264    MULT    SKIP
265    MULT    SKIP
266    MULT    SKIP
267    MULT    SKIP
268    MULT    SKIP
269    MULT    SKIP
270    MULT    SKIP
271    MULT    SKIP
272    MULT    SKIP
273    MULT    SKIP
274    MULT    SKIP
275    MULT    SKIP
276    MULT    SKIP
277    MULT    SKIP
278    MULT    SKIP
279    MULT    SKIP
280    MULT    SKIP
281    MULT    SKIP
282    MULT    SKIP
283    MULT    SKIP
284    MULT    SKIP
285    MULT    SKIP
286    MULT    SKIP
287    MULT    SKIP
288    MULT    SKIP
289    MULT    SKIP
290    MULT    SKIP
291    MULT    SKIP
292    MULT    SKIP
293    MULT    SKIP
294    MULT    SKIP
295    MULT    SKIP
296    MULT    SKIP
297    MULT    SKIP
298    MULT    SKIP
299    MULT    SKIP
300    MULT    SKIP
301    MULT    SKIP
302    MULT    SKIP
303    MULT    SKIP
304    MULT    SKIP
305    MULT    SKIP
306    MULT    SKIP
307    MULT    SKIP
308    MULT    SKIP
309    MULT    SKIP
310    MULT    SKIP
311    MULT    SKIP
312    MULT    SKIP
313    MULT    SKIP
314    MULT    SKIP
315    MULT    SKIP
316    MULT    SKIP
317    MULT    SKIP
318    MULT    SKIP
319    MULT    SKIP
320    MULT    SKIP
321    MULT    SKIP
322    MULT    SKIP
323    MULT    SKIP
