    i          rs           x          Q2       sigma        stat        syst        norm
  189      63.2455532       0.1290000      32.5000000       0.3898755       0.0123961       2.3000000       4.3000000
  190      63.2455532       0.1290000      51.5000000       0.3720364       0.0160011       2.3000000       4.3000000
  191      63.2455532       0.1290000      81.5000000       0.3508743       0.0206813       2.3000000       4.3000000
  192      63.2455532       0.1290000     129.0000000       0.3402645       0.0273853       2.3000000       4.3000000
  193      63.2455532       0.1290000     205.0000000       0.3467913       0.0369986       2.3000000       4.3000000
  194      63.2455532       0.2050000      20.5000000       0.3265372       0.0104355       2.3000000       4.3000000
  195      63.2455532       0.2050000      32.5000000       0.3376166       0.0133132       2.3000000       4.3000000
  196      63.2455532       0.2050000      51.5000000       0.3380051       0.0170131       2.3000000       4.3000000
  197      63.2455532       0.2050000      81.5000000       0.3242480       0.0220727       2.3000000       4.3000000
  198      63.2455532       0.2050000     129.0000000       0.3021257       0.0291246       2.3000000       4.3000000
  199      63.2455532       0.2050000     205.0000000       0.2834145       0.0376311       2.3000000       4.3000000
  200      63.2455532       0.2050000     325.0000000       0.2783462       0.0521776       2.3000000       4.3000000
  201      63.2455532       0.3250000      32.5000000       0.2261083       0.0155584       2.3000000       4.3000000
  202      63.2455532       0.3250000      51.5000000       0.2301924       0.0198591       2.3000000       4.3000000
  203      63.2455532       0.3250000      81.5000000       0.2310595       0.0259939       2.3000000       4.3000000
  204      63.2455532       0.3250000     129.0000000       0.2234039       0.0335201       2.3000000       4.3000000
  205      63.2455532       0.3250000     205.0000000       0.2079019       0.0445881       2.3000000       4.3000000
  206      63.2455532       0.3250000     325.0000000       0.1910447       0.0591346       2.3000000       4.3000000
  207      63.2455532       0.3250000     515.0000000       0.1812416       0.0806381       2.3000000       4.3000000
  208      63.2455532       0.5150000      51.5000000       0.0864081       0.0302630       2.3000000       4.3000000
  209      63.2455532       0.5150000      81.5000000       0.0845941       0.0385798       2.3000000       4.3000000
  210      63.2455532       0.5150000     129.0000000       0.0835298       0.0505964       2.3000000       4.3000000
  211      63.2455532       0.5150000     205.0000000       0.0805984       0.0670403       2.3000000       4.3000000
  212      63.2455532       0.5150000     325.0000000       0.0749942       0.0904411       2.3000000       4.3000000
  213      63.2455532       0.5150000     515.0000000       0.0680736       0.1182692       2.3000000       4.3000000
  214      63.2455532       0.5150000     815.0000000       0.0627786       0.1612762       2.3000000       4.3000000
  215      63.2455532       0.8150000      81.5000000       0.0044723       0.1290209       2.3000000       4.3000000
  216      63.2455532       0.8150000     129.0000000       0.0040174       0.1713954       2.3000000       4.3000000
  217      63.2455532       0.8150000     205.0000000       0.0037539       0.2096590       2.3000000       4.3000000
  218      63.2455532       0.8150000     325.0000000       0.0035201       0.2782804       2.3000000       4.3000000
  219      63.2455532       0.8150000     515.0000000       0.0032254       0.4016093       2.3000000       4.3000000
  220      63.2455532       0.8150000     815.0000000       0.0028936       0.5850214       2.3000000       4.3000000
  221      63.2455532       0.8150000    1290.0000000       0.0026263       0.7399730       2.3000000       4.3000000
