3949
1    MULT    CORR
2    MULT    CORR
3    MULT    CORR
4    MULT    CORR
5    MULT    CORR
6    MULT    CORR
7    MULT    CORR
8    MULT    CORR
9    MULT    CORR
10    MULT    CORR
11    MULT    CORR
12    MULT    CORR
13    MULT    CORR
14    MULT    CORR
15    MULT    CORR
16    MULT    CORR
17    MULT    CORR
18    MULT    CORR
19    MULT    CORR
20    MULT    CORR
21    MULT    CORR
22    MULT    CORR
23    MULT    CORR
24    MULT    CORR
25    MULT    CORR
26    MULT    CORR
27    MULT    CORR
28    MULT    CORR
29    MULT    CORR
30    MULT    CORR
31    MULT    CORR
32    MULT    CORR
33    MULT    CORR
34    MULT    CORR
35    MULT    CORR
36    MULT    CORR
37    MULT    CORR
38    MULT    CORR
39    MULT    CORR
40    MULT    CORR
41    MULT    CORR
42    MULT    CORR
43    MULT    CORR
44    MULT    CORR
45    MULT    CORR
46    MULT    CORR
47    MULT    CORR
48    MULT    CORR
49    MULT    CORR
50    MULT    CORR
51    MULT    CORR
52    MULT    CORR
53    MULT    CORR
54    MULT    CORR
55    MULT    CORR
56    MULT    CORR
57    MULT    CORR
58    MULT    CORR
59    MULT    CORR
60    MULT    CORR
61    MULT    CORR
62    MULT    CORR
63    MULT    CORR
64    MULT    CORR
65    MULT    CORR
66    MULT    CORR
67    MULT    CORR
68    MULT    CORR
69    MULT    CORR
70    MULT    CORR
71    MULT    CORR
72    MULT    CORR
73    MULT    CORR
74    MULT    CORR
75    MULT    CORR
76    MULT    CORR
77    MULT    CORR
78    MULT    CORR
79    MULT    CORR
80    MULT    CORR
81    MULT    CORR
82    MULT    CORR
83    MULT    CORR
84    MULT    CORR
85    MULT    CORR
86    MULT    CORR
87    MULT    CORR
88    MULT    CORR
89    MULT    CORR
90    MULT    CORR
91    MULT    CORR
92    MULT    CORR
93    MULT    CORR
94    MULT    CORR
95    MULT    CORR
96    MULT    CORR
97    MULT    CORR
98    MULT    CORR
99    MULT    CORR
100    MULT    CORR
101    MULT    CORR
102    MULT    CORR
103    MULT    CORR
104    MULT    CORR
105    MULT    CORR
106    MULT    CORR
107    MULT    CORR
108    MULT    CORR
109    MULT    CORR
110    MULT    CORR
111    MULT    CORR
112    MULT    CORR
113    MULT    CORR
114    MULT    CORR
115    MULT    CORR
116    MULT    CORR
117    MULT    CORR
118    MULT    CORR
119    MULT    CORR
120    MULT    CORR
121    MULT    CORR
122    MULT    CORR
123    MULT    CORR
124    MULT    CORR
125    MULT    CORR
126    MULT    CORR
127    MULT    CORR
128    MULT    CORR
129    MULT    CORR
130    MULT    CORR
131    MULT    CORR
132    MULT    CORR
133    MULT    CORR
134    MULT    CORR
135    MULT    CORR
136    MULT    CORR
137    MULT    CORR
138    MULT    CORR
139    MULT    CORR
140    MULT    CORR
141    MULT    CORR
142    MULT    CORR
143    MULT    CORR
144    MULT    CORR
145    MULT    CORR
146    MULT    CORR
147    MULT    CORR
148    MULT    CORR
149    MULT    CORR
150    MULT    CORR
151    MULT    CORR
152    MULT    CORR
153    MULT    CORR
154    MULT    CORR
155    MULT    CORR
156    MULT    CORR
157    MULT    CORR
158    MULT    CORR
159    MULT    CORR
160    MULT    CORR
161    MULT    CORR
162    MULT    CORR
163    MULT    CORR
164    MULT    CORR
165    MULT    CORR
166    MULT    CORR
167    MULT    CORR
168    MULT    CORR
169    MULT    CORR
170    MULT    CORR
171    MULT    CORR
172    MULT    CORR
173    MULT    CORR
174    MULT    CORR
175    MULT    CORR
176    MULT    CORR
177    MULT    CORR
178    MULT    CORR
179    MULT    CORR
180    MULT    CORR
181    MULT    CORR
182    MULT    CORR
183    MULT    CORR
184    MULT    CORR
185    MULT    CORR
186    MULT    CORR
187    MULT    CORR
188    MULT    CORR
189    MULT    CORR
190    MULT    CORR
191    MULT    CORR
192    MULT    CORR
193    MULT    CORR
194    MULT    CORR
195    MULT    CORR
196    MULT    CORR
197    MULT    CORR
198    MULT    CORR
199    MULT    CORR
200    MULT    CORR
201    MULT    CORR
202    MULT    CORR
203    MULT    CORR
204    MULT    CORR
205    MULT    CORR
206    MULT    CORR
207    MULT    CORR
208    MULT    CORR
209    MULT    CORR
210    MULT    CORR
211    MULT    CORR
212    MULT    CORR
213    MULT    CORR
214    MULT    CORR
215    MULT    CORR
216    MULT    CORR
217    MULT    CORR
218    MULT    CORR
219    MULT    CORR
220    MULT    CORR
221    MULT    CORR
222    MULT    CORR
223    MULT    CORR
224    MULT    CORR
225    MULT    CORR
226    MULT    CORR
227    MULT    CORR
228    MULT    CORR
229    MULT    CORR
230    MULT    CORR
231    MULT    CORR
232    MULT    CORR
233    MULT    CORR
234    MULT    CORR
235    MULT    CORR
236    MULT    CORR
237    MULT    CORR
238    MULT    CORR
239    MULT    CORR
240    MULT    CORR
241    MULT    CORR
242    MULT    CORR
243    MULT    CORR
244    MULT    CORR
245    MULT    CORR
246    MULT    CORR
247    MULT    CORR
248    MULT    CORR
249    MULT    CORR
250    MULT    CORR
251    MULT    CORR
252    MULT    CORR
253    MULT    CORR
254    MULT    CORR
255    MULT    CORR
256    MULT    CORR
257    MULT    CORR
258    MULT    CORR
259    MULT    CORR
260    MULT    CORR
261    MULT    CORR
262    MULT    CORR
263    MULT    CORR
264    MULT    CORR
265    MULT    CORR
266    MULT    CORR
267    MULT    CORR
268    MULT    CORR
269    MULT    CORR
270    MULT    CORR
271    MULT    CORR
272    MULT    CORR
273    MULT    CORR
274    MULT    CORR
275    MULT    CORR
276    MULT    CORR
277    MULT    CORR
278    MULT    CORR
279    MULT    CORR
280    MULT    CORR
281    MULT    CORR
282    MULT    CORR
283    MULT    CORR
284    MULT    CORR
285    MULT    CORR
286    MULT    CORR
287    MULT    CORR
288    MULT    CORR
289    MULT    CORR
290    MULT    CORR
291    MULT    CORR
292    MULT    CORR
293    MULT    CORR
294    MULT    CORR
295    MULT    CORR
296    MULT    CORR
297    MULT    CORR
298    MULT    CORR
299    MULT    CORR
300    MULT    CORR
301    MULT    CORR
302    MULT    CORR
303    MULT    CORR
304    MULT    CORR
305    MULT    CORR
306    MULT    CORR
307    MULT    CORR
308    MULT    CORR
309    MULT    CORR
310    MULT    CORR
311    MULT    CORR
312    MULT    CORR
313    MULT    CORR
314    MULT    CORR
315    MULT    CORR
316    MULT    CORR
317    MULT    CORR
318    MULT    CORR
319    MULT    CORR
320    MULT    CORR
321    MULT    CORR
322    MULT    CORR
323    MULT    CORR
324    MULT    CORR
325    MULT    CORR
326    MULT    CORR
327    MULT    CORR
328    MULT    CORR
329    MULT    CORR
330    MULT    CORR
331    MULT    CORR
332    MULT    CORR
333    MULT    CORR
334    MULT    CORR
335    MULT    CORR
336    MULT    CORR
337    MULT    CORR
338    MULT    CORR
339    MULT    CORR
340    MULT    CORR
341    MULT    CORR
342    MULT    CORR
