POSXDQ	0	20
   1	DIS_XDQ	5.000000000000e-07	5.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
   2	DIS_XDQ	1.940766723678e-06	5.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
   3	DIS_XDQ	7.533150951473e-06	5.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
   4	DIS_XDQ	2.924017738213e-05	5.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
   5	DIS_XDQ	1.134967265154e-04	5.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
   6	DIS_XDQ	4.405413401349e-04	5.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
   7	DIS_XDQ	1.709975946677e-03	5.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
   8	DIS_XDQ	6.637328831201e-03	5.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
   9	DIS_XDQ	2.576301385941e-02	5.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  10	DIS_XDQ	1.000000000000e-01	5.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  11	DIS_XDQ	1.800000000000e-01	5.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  12	DIS_XDQ	2.600000000000e-01	5.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  13	DIS_XDQ	3.400000000000e-01	5.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  14	DIS_XDQ	4.200000000000e-01	5.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  15	DIS_XDQ	5.000000000000e-01	5.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  16	DIS_XDQ	5.800000000000e-01	5.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  17	DIS_XDQ	6.600000000000e-01	5.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  18	DIS_XDQ	7.400000000000e-01	5.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  19	DIS_XDQ	8.200000000000e-01	5.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
  20	DIS_XDQ	9.000000000000e-01	5.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	
