CHORUSNBPb	14	607
  16	DIS_SNB_Pb	1.250000000000e-01	1.760437500000e+00	3.000000000000e-01	1.187300000000e+00	3.650000000000e-02	5.557751300000e-02	4.681000000000e+00	-9.800000000000e-03	-8.254021729976e-01	-1.180000000000e-02	-9.938515960583e-01	2.990000000000e-02	2.518318874758e+00	1.220000000000e-02	1.027541480670e+00	2.490000000000e-02	2.097195317106e+00	1.660000000000e-02	1.398130211404e+00	-8.900000000000e-03	-7.495999326202e-01	-4.500000000000e-03	-3.790112018866e-01	2.600000000000e-03	2.189842499789e-01	-1.200000000000e-03	-1.010696538364e-01	-6.000000000000e-04	-5.053482691822e-02	2.090000000000e-02	1.760296470985e+00	-9.000000000000e-04	-7.580224037733e-02	
  17	DIS_SNB_Pb	1.250000000000e-01	2.347250000000e+00	4.000000000000e-01	9.785000000000e-01	3.400000000000e-02	5.040253500000e-02	5.151000000000e+00	-1.660000000000e-02	-1.696474195197e+00	-5.200000000000e-03	-5.314256515074e-01	2.580000000000e-02	2.636688809402e+00	3.000000000000e-03	3.065917220235e-01	2.050000000000e-02	2.095043433827e+00	1.370000000000e-02	1.400102197241e+00	-7.300000000000e-03	-7.460398569239e-01	-3.700000000000e-03	-3.781297904957e-01	-8.000000000000e-04	-8.175779253960e-02	-2.100000000000e-03	-2.146142054165e-01	5.000000000000e-04	5.109862033725e-02	4.100000000000e-03	4.190086867655e-01	-1.500000000000e-03	-1.532958610118e-01	
  18	DIS_SNB_Pb	1.250000000000e-01	2.934062500000e+00	5.000000000000e-01	9.502000000000e-01	3.390000000000e-02	5.170038200000e-02	5.441000000000e+00	-2.440000000000e-02	-2.567880446222e+00	-2.800000000000e-03	-2.946748053041e-01	2.280000000000e-02	2.399494843191e+00	1.350000000000e-02	1.420753525574e+00	2.000000000000e-02	2.104820037887e+00	1.330000000000e-02	1.399705325195e+00	-7.100000000000e-03	-7.472111134498e-01	-3.600000000000e-03	-3.788676068196e-01	2.000000000000e-03	2.104820037887e-01	-3.500000000000e-03	-3.683435066302e-01	-1.000000000000e-04	-1.052410018943e-02	4.000000000000e-03	4.209640075774e-01	0.000000000000e+00	0.000000000000e+00	
  19	DIS_SNB_Pb	1.250000000000e-01	3.520875000000e+00	6.000000000000e-01	7.194000000000e-01	3.000000000000e-02	4.121442600000e-02	5.729000000000e+00	-2.240000000000e-02	-3.113705865999e+00	9.000000000000e-04	1.251042535446e-01	2.060000000000e-02	2.863497358910e+00	4.700000000000e-03	6.533222129552e-01	1.510000000000e-02	2.098971365026e+00	1.010000000000e-02	1.403947734223e+00	-5.400000000000e-03	-7.506255212677e-01	-2.700000000000e-03	-3.753127606339e-01	-1.300000000000e-03	-1.807061440089e-01	-2.400000000000e-03	-3.336113427857e-01	1.000000000000e-04	1.390047261607e-02	5.400000000000e-03	7.506255212677e-01	6.000000000000e-04	8.340283569641e-02	
  20	DIS_SNB_Pb	1.250000000000e-01	4.107687500000e+00	7.000000000000e-01	5.190000000000e-01	2.530000000000e-02	2.865918000000e-02	5.522000000000e+00	-1.320000000000e-02	-2.543352601156e+00	-1.800000000000e-03	-3.468208092486e-01	8.700000000000e-03	1.676300578035e+00	1.200000000000e-03	2.312138728324e-01	1.090000000000e-02	2.100192678227e+00	7.300000000000e-03	1.406551059730e+00	-3.900000000000e-03	-7.514450867052e-01	-1.900000000000e-03	-3.660886319846e-01	2.000000000000e-03	3.853564547206e-01	-2.700000000000e-03	-5.202312138728e-01	-3.000000000000e-04	-5.780346820809e-02	-1.700000000000e-03	-3.275529865125e-01	-7.000000000000e-04	-1.348747591522e-01	
  21	DIS_SNB_Pb	1.750000000000e-01	2.464612500000e+00	3.000000000000e-01	9.937000000000e-01	3.360000000000e-02	3.264304500000e-02	3.285000000000e+00	-2.900000000000e-03	-2.918385830734e-01	-9.000000000000e-03	-9.057059474691e-01	2.210000000000e-02	2.224011271007e+00	7.100000000000e-03	7.145013585589e-01	2.090000000000e-02	2.103250478011e+00	1.390000000000e-02	1.398812518869e+00	-7.500000000000e-03	-7.547549562242e-01	-3.700000000000e-03	-3.723457784039e-01	-1.250000000000e-02	-1.257924927040e+00	-1.000000000000e-04	-1.006339941632e-02	-1.000000000000e-04	-1.006339941632e-02	1.440000000000e-02	1.449129515950e+00	-2.000000000000e-04	-2.012679883265e-02	
  22	DIS_SNB_Pb	1.750000000000e-01	3.286150000000e+00	4.000000000000e-01	9.014000000000e-01	3.280000000000e-02	3.470390000000e-02	3.850000000000e+00	-1.880000000000e-02	-2.085644552918e+00	-6.000000000000e-03	-6.656312402929e-01	6.100000000000e-03	6.767250942978e-01	3.300000000000e-03	3.660971821611e-01	1.890000000000e-02	2.096738406923e+00	1.260000000000e-02	1.397825604615e+00	-6.800000000000e-03	-7.543820723319e-01	-3.400000000000e-03	-3.771910361660e-01	-1.170000000000e-02	-1.297980918571e+00	-1.600000000000e-03	-1.775016640781e-01	6.000000000000e-04	6.656312402929e-02	7.000000000000e-03	7.765697803417e-01	4.000000000000e-04	4.437541601953e-02	
  23	DIS_SNB_Pb	1.750000000000e-01	4.107687500000e+00	5.000000000000e-01	7.461000000000e-01	3.030000000000e-02	3.119444100000e-02	4.181000000000e+00	-2.510000000000e-02	-3.364160300228e+00	-4.300000000000e-03	-5.763302506366e-01	3.200000000000e-03	4.288969307063e-01	-1.600000000000e-03	-2.144484653532e-01	1.570000000000e-02	2.104275566278e+00	1.040000000000e-02	1.393915024796e+00	-5.600000000000e-03	-7.505696287361e-01	-2.800000000000e-03	-3.752848143680e-01	-1.060000000000e-02	-1.420721082965e+00	-9.000000000000e-04	-1.206272617612e-01	7.000000000000e-04	9.382120359201e-02	1.400000000000e-03	1.876424071840e-01	2.000000000000e-04	2.680605816915e-02	
  24	DIS_SNB_Pb	1.750000000000e-01	4.929225000000e+00	6.000000000000e-01	5.886000000000e-01	2.680000000000e-02	2.654586000000e-02	4.510000000000e+00	-1.020000000000e-02	-1.732925586137e+00	1.000000000000e-03	1.698946653075e-01	1.440000000000e-02	2.446483180428e+00	1.280000000000e-02	2.174651715936e+00	1.240000000000e-02	2.106693849813e+00	8.200000000000e-03	1.393136255522e+00	-4.400000000000e-03	-7.475365273530e-01	-2.200000000000e-03	-3.737682636765e-01	-3.400000000000e-03	-5.776418620455e-01	2.300000000000e-03	3.907577302073e-01	-5.000000000000e-04	-8.494733265375e-02	2.800000000000e-03	4.757050628610e-01	-6.000000000000e-04	-1.019367991845e-01	
  25	DIS_SNB_Pb	1.750000000000e-01	5.750762500000e+00	7.000000000000e-01	4.230000000000e-01	2.300000000000e-02	1.851894000000e-02	4.378000000000e+00	-9.900000000000e-03	-2.340425531915e+00	1.600000000000e-03	3.782505910165e-01	4.500000000000e-03	1.063829787234e+00	2.000000000000e-04	4.728132387707e-02	8.900000000000e-03	2.104018912530e+00	5.900000000000e-03	1.394799054374e+00	-3.200000000000e-03	-7.565011820331e-01	-1.600000000000e-03	-3.782505910165e-01	-5.300000000000e-03	-1.252955082742e+00	-4.000000000000e-04	-9.456264775414e-02	0.000000000000e+00	0.000000000000e+00	-4.000000000000e-04	-9.456264775414e-02	-1.000000000000e-03	-2.364066193853e-01	
  26	DIS_SNB_Pb	2.250000000000e-01	3.168787500000e+00	3.000000000000e-01	9.041000000000e-01	3.230000000000e-02	1.981787200000e-02	2.192000000000e+00	-5.100000000000e-03	-5.640968919367e-01	-5.200000000000e-03	-5.751576153080e-01	3.000000000000e-04	3.318217011393e-02	-2.900000000000e-03	-3.207609777679e-01	1.900000000000e-02	2.101537440549e+00	1.270000000000e-02	1.404711868156e+00	-6.800000000000e-03	-7.521291892490e-01	-3.400000000000e-03	-3.760645946245e-01	-1.420000000000e-02	-1.570622718726e+00	-2.000000000000e-03	-2.212144674262e-01	9.000000000000e-04	9.954651034178e-02	1.330000000000e-02	1.471076208384e+00	-1.300000000000e-03	-1.437894038270e-01	
  27	DIS_SNB_Pb	2.250000000000e-01	4.225050000000e+00	4.000000000000e-01	8.052000000000e-01	3.110000000000e-02	2.275495200000e-02	2.826000000000e+00	-2.400000000000e-03	-2.980625931446e-01	-7.700000000000e-03	-9.562841530055e-01	-1.800000000000e-03	-2.235469448584e-01	-9.000000000000e-04	-1.117734724292e-01	1.690000000000e-02	2.098857426726e+00	1.130000000000e-02	1.403378042722e+00	-6.000000000000e-03	-7.451564828614e-01	-3.000000000000e-03	-3.725782414307e-01	-1.930000000000e-02	-2.396920019871e+00	-4.500000000000e-03	-5.588673621461e-01	-2.000000000000e-04	-2.483854942871e-02	4.300000000000e-03	5.340288127173e-01	-1.500000000000e-03	-1.862891207154e-01	
  28	DIS_SNB_Pb	2.250000000000e-01	5.281312500000e+00	5.000000000000e-01	6.053000000000e-01	2.740000000000e-02	1.932722900000e-02	3.193000000000e+00	-1.780000000000e-02	-2.940690566661e+00	1.500000000000e-03	2.478110028085e-01	2.800000000000e-03	4.625805385759e-01	-4.200000000000e-03	-6.938708078639e-01	1.270000000000e-02	2.098133157112e+00	8.500000000000e-03	1.404262349248e+00	-4.500000000000e-03	-7.434330084256e-01	-2.300000000000e-03	-3.799768709731e-01	-8.600000000000e-03	-1.420783082769e+00	-1.300000000000e-03	-2.147695357674e-01	1.000000000000e-04	1.652073352057e-02	3.500000000000e-03	5.782256732199e-01	-2.000000000000e-04	-3.304146704114e-02	
  29	DIS_SNB_Pb	2.250000000000e-01	6.337575000000e+00	6.000000000000e-01	4.247000000000e-01	2.270000000000e-02	1.510657900000e-02	3.557000000000e+00	-1.430000000000e-02	-3.367082646574e+00	-5.000000000000e-04	-1.177301624676e-01	7.700000000000e-03	1.813044502001e+00	3.300000000000e-03	7.770190722863e-01	8.900000000000e-03	2.095596891924e+00	5.900000000000e-03	1.389215917118e+00	-3.200000000000e-03	-7.534730397928e-01	-1.600000000000e-03	-3.767365198964e-01	-8.700000000000e-03	-2.048504826937e+00	-1.500000000000e-03	-3.531904874029e-01	-3.000000000000e-04	-7.063809748057e-02	2.000000000000e-04	4.709206498705e-02	1.900000000000e-03	4.473746173770e-01	
  30	DIS_SNB_Pb	2.250000000000e-01	7.393837500000e+00	7.000000000000e-01	3.185000000000e-01	2.020000000000e-02	1.117935000000e-02	3.510000000000e+00	-1.360000000000e-02	-4.270015698587e+00	-4.000000000000e-04	-1.255886970173e-01	-4.000000000000e-04	-1.255886970173e-01	-4.400000000000e-03	-1.381475667190e+00	6.700000000000e-03	2.103610675039e+00	4.500000000000e-03	1.412872841444e+00	-2.400000000000e-03	-7.535321821036e-01	-1.200000000000e-03	-3.767660910518e-01	-1.150000000000e-02	-3.610675039246e+00	-6.200000000000e-03	-1.946624803768e+00	-1.700000000000e-03	-5.337519623234e-01	-6.500000000000e-03	-2.040816326531e+00	-1.000000000000e-04	-3.139717425432e-02	
  31	DIS_SNB_Pb	2.750000000000e-01	3.872962500000e+00	3.000000000000e-01	7.733000000000e-01	3.040000000000e-02	1.100405900000e-02	1.423000000000e+00	-1.200000000000e-03	-1.551791025475e-01	-7.300000000000e-03	-9.440062071641e-01	-1.420000000000e-02	-1.836286046812e+00	-1.000000000000e-04	-1.293159187896e-02	1.620000000000e-02	2.094917884392e+00	1.080000000000e-02	1.396611922928e+00	-5.800000000000e-03	-7.500323289797e-01	-2.900000000000e-03	-3.750161644898e-01	-1.160000000000e-02	-1.500064657959e+00	-4.500000000000e-03	-5.819216345532e-01	-7.000000000000e-04	-9.052114315272e-02	6.000000000000e-03	7.758955127376e-01	5.000000000000e-04	6.465795939480e-02	
  32	DIS_SNB_Pb	2.750000000000e-01	5.163950000000e+00	4.000000000000e-01	6.277000000000e-01	2.780000000000e-02	1.317542300000e-02	2.099000000000e+00	-1.400000000000e-03	-2.230364823960e-01	-6.000000000000e-04	-9.558706388402e-02	1.000000000000e-03	1.593117731400e-01	-3.800000000000e-03	-6.053847379321e-01	1.320000000000e-02	2.102915405448e+00	8.800000000000e-03	1.401943603632e+00	-4.700000000000e-03	-7.487653337582e-01	-2.400000000000e-03	-3.823482555361e-01	-8.200000000000e-03	-1.306356539748e+00	-4.000000000000e-04	-6.372470925601e-02	-6.000000000000e-04	-9.558706388402e-02	4.500000000000e-03	7.169029791302e-01	1.400000000000e-03	2.230364823960e-01	
  33	DIS_SNB_Pb	2.750000000000e-01	6.454937500000e+00	5.000000000000e-01	4.450000000000e-01	2.350000000000e-02	1.110275000000e-02	2.495000000000e+00	-1.060000000000e-02	-2.382022471910e+00	-3.800000000000e-03	-8.539325842697e-01	-6.000000000000e-04	-1.348314606742e-01	3.000000000000e-04	6.741573033708e-02	9.300000000000e-03	2.089887640449e+00	6.200000000000e-03	1.393258426966e+00	-3.300000000000e-03	-7.415730337079e-01	-1.700000000000e-03	-3.820224719101e-01	-8.600000000000e-03	-1.932584269663e+00	-3.000000000000e-03	-6.741573033708e-01	2.000000000000e-04	4.494382022472e-02	-1.200000000000e-03	-2.696629213483e-01	7.000000000000e-04	1.573033707865e-01	
  34	DIS_SNB_Pb	2.750000000000e-01	7.745925000000e+00	6.000000000000e-01	3.483000000000e-01	2.100000000000e-02	1.005890400000e-02	2.888000000000e+00	-7.800000000000e-03	-2.239448751077e+00	-2.000000000000e-03	-5.742176284812e-01	-1.600000000000e-03	-4.593741027850e-01	-4.300000000000e-03	-1.234567901235e+00	7.300000000000e-03	2.095894343956e+00	4.900000000000e-03	1.406833189779e+00	-2.600000000000e-03	-7.464829170256e-01	-1.300000000000e-03	-3.732414585128e-01	-5.500000000000e-03	-1.579098478323e+00	-8.000000000000e-04	-2.296870513925e-01	1.000000000000e-04	2.871088142406e-02	3.000000000000e-04	8.613264427218e-02	-1.600000000000e-03	-4.593741027850e-01	
  35	DIS_SNB_Pb	2.750000000000e-01	9.036912500000e+00	7.000000000000e-01	2.528000000000e-01	1.800000000000e-02	7.422208000000e-03	2.936000000000e+00	-3.100000000000e-03	-1.226265822785e+00	2.600000000000e-03	1.028481012658e+00	3.200000000000e-03	1.265822784810e+00	-2.000000000000e-04	-7.911392405063e-02	5.300000000000e-03	2.096518987342e+00	3.500000000000e-03	1.384493670886e+00	-1.900000000000e-03	-7.515822784810e-01	-9.000000000000e-04	-3.560126582278e-01	-5.500000000000e-03	-2.175632911392e+00	9.000000000000e-04	3.560126582278e-01	2.000000000000e-04	7.911392405063e-02	-5.300000000000e-03	-2.096518987342e+00	8.000000000000e-04	3.164556962025e-01	
  36	DIS_SNB_Pb	3.500000000000e-01	4.929225000000e+00	3.000000000000e-01	5.950000000000e-01	1.910000000000e-02	1.469650000000e-03	2.470000000000e-01	1.580000000000e-02	2.655462184874e+00	1.200000000000e-03	2.016806722689e-01	-1.920000000000e-02	-3.226890756303e+00	-8.500000000000e-03	-1.428571428571e+00	1.250000000000e-02	2.100840336134e+00	8.300000000000e-03	1.394957983193e+00	-4.500000000000e-03	-7.563025210084e-01	-2.200000000000e-03	-3.697478991597e-01	-4.400000000000e-03	-7.394957983193e-01	5.000000000000e-04	8.403361344538e-02	8.000000000000e-04	1.344537815126e-01	-6.300000000000e-03	-1.058823529412e+00	-1.000000000000e-04	-1.680672268908e-02	
  37	DIS_SNB_Pb	3.500000000000e-01	6.572300000000e+00	4.000000000000e-01	4.130000000000e-01	1.610000000000e-02	4.084570000000e-03	9.890000000000e-01	-4.000000000000e-03	-9.685230024213e-01	-2.200000000000e-03	-5.326876513317e-01	-1.220000000000e-02	-2.953995157385e+00	-4.600000000000e-03	-1.113801452785e+00	8.700000000000e-03	2.106537530266e+00	5.800000000000e-03	1.404358353511e+00	-3.100000000000e-03	-7.506053268765e-01	-1.500000000000e-03	-3.631961259080e-01	-3.700000000000e-03	-8.958837772397e-01	-2.800000000000e-03	-6.779661016949e-01	1.000000000000e-04	2.421307506053e-02	-1.100000000000e-03	-2.663438256659e-01	-1.000000000000e-04	-2.421307506053e-02	
  38	DIS_SNB_Pb	3.500000000000e-01	8.215375000000e+00	5.000000000000e-01	3.357000000000e-01	1.450000000000e-02	4.800510000000e-03	1.430000000000e+00	-5.500000000000e-03	-1.638367590110e+00	9.000000000000e-04	2.680965147453e-01	-8.700000000000e-03	-2.591599642538e+00	-6.100000000000e-03	-1.817098599940e+00	7.100000000000e-03	2.114983616324e+00	4.700000000000e-03	1.400059577003e+00	-2.500000000000e-03	-7.447125409592e-01	-1.300000000000e-03	-3.872505212988e-01	-1.500000000000e-03	-4.468275245755e-01	1.000000000000e-04	2.978850163837e-02	2.000000000000e-04	5.957700327674e-02	-5.000000000000e-04	-1.489425081918e-01	9.000000000000e-04	2.680965147453e-01	
